City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
295,Los Andes,CL,-32.8337,-70.5983,81.01,14,98,4.21,2023-04-19 19:52:46
296,Marang,MY,5.2056,103.2059,78.71,87,99,4.52,2023-04-19 19:52:47
297,Mirnyy,RU,62.5353,113.9611,21.24,48,100,13.0,2023-04-19 19:52:48
298,Mendi,PG,-6.1761,143.6513,51.8,97,36,3.56,2023-04-19 19:52:49
299,Sharm El-Sheikh,EG,27.8518,34.305,86.14,17,0,2.3,2023-04-19 19:52:50
300,Byron Bay,AU,-28.65,153.6167,58.71,74,100,13.11,2023-04-19 19:52:52
301,Puerto Armuelles,PA,8.2833,-82.8667,91.38,63,100,9.64,2023-04-19 19:52:53
302,Rio Tuba,PH,8.5061,117.4317,81.9,79,100,7.87,2023-04-19 19:52:54
303,Mao,ES,39.8885,4.2658,55.96,82,0,4.61,2023-04-19 19:52:55
304,Tercan,TR,39.7794,40.3925,51.28,76,100,6.73,2023-04-19 19:52:57
305,Sargatskoye,RU,55.6101,73.4972,28.42,55,53,4.85,2023-04-19 19:52:58
306,Qal'Ah-Ye Shahr,AF,35.5473,65.5676,40.19,73,5,0.6,2023-04-19 19:52:59
307,Totolapan,MX,18.5167,-96.1833,101.21,30,91,6.8,2023-04-19 19:53:00
308,Hanceville,US,34.0607,-86.7675,85.15,32,0,9.24,2023-04-19 19:53:01
309,Tiksi,RU,71.6872,128.8694,-9.45,100,100,3.24,2023-04-19 19:53:03
310,Derzhavinsk,KZ,51.1,66.3167,34.68,90,47,8.63,2023-04-19 19:53:04
311,Laascaanood,SO,8.4774,47.3597,83.52,31,100,5.97,2023-04-19 19:53:05
312,Kuanda,RU,56.3161,116.0806,17.92,81,100,5.59,2023-04-19 19:53:06
313,Sittwe,MM,20.15,92.9,83.14,74,92,2.73,2023-04-19 19:53:08
314,Palmer,US,42.1584,-72.3287,52.0,51,75,13.8,2023-04-19 19:53:09
315,Wewak,PG,-3.5534,143.6268,77.68,89,100,5.39,2023-04-19 19:53:10
316,Manakara,MG,-22.1333,48.0167,71.49,94,31,4.81,2023-04-19 19:53:11
317,Huarmey,PE,-10.0681,-78.1522,80.29,70,76,10.63,2023-04-19 19:53:12
318,Liwonde,MW,-15.0506,35.2035,67.28,93,49,1.63,2023-04-19 19:53:14
319,Arroyo De La Luz,ES,39.4851,-6.584,64.02,36,1,2.91,2023-04-19 19:53:15
320,Mont-Laurier,CA,46.5501,-75.4993,33.42,66,100,9.17,2023-04-19 19:53:16
321,Siocon,PH,7.7061,122.1353,79.05,86,57,0.81,2023-04-19 19:53:18
322,Quelimane,MZ,-17.8786,36.8883,71.56,88,0,2.71,2023-04-19 19:53:19
323,Ed Damer,SD,17.5928,33.9592,86.74,7,0,9.93,2023-04-19 19:53:20
324,Mahalapye,BW,-23.1041,26.8142,66.69,34,0,7.0,2023-04-19 19:53:22
325,Miandrivazo,MG,-19.5167,45.4667,77.13,81,5,1.48,2023-04-19 19:53:23
326,Portland,US,45.5234,-122.6762,48.18,83,75,10.36,2023-04-19 19:48:49
327,El Porvenir,HN,13.7617,-87.3458,90.73,20,66,7.49,2023-04-19 19:53:25
328,Klyuchi,RU,52.2667,79.1667,20.03,84,5,8.08,2023-04-19 19:53:27
329,Faya-Largeau,TD,17.9257,19.1043,96.12,7,62,10.04,2023-04-19 19:53:28
330,Waingapu,ID,-9.6567,120.2641,75.18,79,93,8.55,2023-04-19 19:58:15
331,El Calafate,AR,-50.3408,-72.2768,49.05,80,37,22.46,2023-04-19 19:58:17
332,Port Said,EG,31.2565,32.2841,67.98,88,40,5.75,2023-04-19 19:58:18
333,Sancaktepe,TR,41.0024,29.2319,54.57,93,40,11.5,2023-04-19 19:58:19
334,Les Avirons,RE,-21.2418,55.3394,73.49,78,0,6.91,2023-04-19 19:58:20
335,Nadi,FJ,-17.8,177.4167,73.4,94,20,3.44,2023-04-19 19:58:22
336,Caleta De Carquin,PE,-11.0925,-77.6267,78.39,71,44,10.8,2023-04-19 19:58:23
337,Holualoa,US,19.6228,-155.9522,73.24,94,100,24.16,2023-04-19 19:58:24
338,Aginskoye,RU,51.1,114.53,21.04,36,0,25.61,2023-04-19 19:58:26
339,Tandil,AR,-37.3217,-59.1332,60.06,44,4,14.67,2023-04-19 19:58:27
340,Fort Bragg,US,35.139,-79.006,88.2,24,0,5.75,2023-04-19 19:58:28
341,Kasongo-Lunda,CD,-6.4667,16.8167,74.34,92,99,1.36,2023-04-19 19:58:30
342,Abepura,ID,-2.6333,140.5833,74.21,94,20,0.0,2023-04-19 19:55:05
343,Fortuna,US,40.5982,-124.1573,55.92,59,30,5.01,2023-04-19 19:58:32
344,Egilsstadir,IS,65.2653,-14.3948,57.11,54,0,4.61,2023-04-19 19:57:16
345,Novovarshavka,RU,54.1721,74.6946,29.77,33,18,5.61,2023-04-19 19:58:35
346,Bubaque,GW,11.2833,-15.8333,78.73,73,35,19.55,2023-04-19 19:58:36
347,Makhambet,KZ,47.6667,51.5833,55.62,28,98,11.61,2023-04-19 19:58:37
348,Maceio,BR,-9.6658,-35.7353,85.44,74,0,12.66,2023-04-19 19:58:38
349,Shumikha,RU,55.2261,63.2961,37.45,44,18,8.95,2023-04-19 19:58:39
350,Al Jawf,SA,29.5,38.75,78.57,28,100,6.49,2023-04-19 19:58:41
351,Jayapura,ID,-2.5333,140.7,74.59,91,100,4.94,2023-04-19 19:55:43
352,Mejit,MH,10.2753,170.8646,80.44,80,100,18.86,2023-04-19 19:58:44
353,Mirny,RU,62.5353,113.9611,21.24,48,100,13.0,2023-04-19 19:58:45
354,Kuandian,CN,40.7286,124.7847,48.7,71,100,2.26,2023-04-19 19:58:46
355,Jutai,BR,-5.1833,-68.9,85.01,74,100,3.06,2023-04-19 19:58:48
356,Manado,ID,1.487,124.8455,75.97,94,20,2.3,2023-04-19 19:58:49
357,Pleiku,VN,13.9833,108.0,70.68,90,0,3.87,2023-04-19 19:58:50
358,Ojinaga,MX,29.5667,-104.4167,89.56,15,0,9.22,2023-04-19 19:58:51
359,Inari,FI,68.906,27.0288,43.0,94,100,7.0,2023-04-19 19:58:52
360,Masina,CD,-4.3836,15.3914,86.34,84,85,0.38,2023-04-19 19:58:54
361,Novaya Igirma,RU,57.1334,103.9112,15.55,92,100,8.3,2023-04-19 19:58:55
362,Solnechnyy,RU,50.7214,136.6319,34.03,94,100,2.82,2023-04-19 19:58:56
363,Acarau,BR,-2.8856,-40.12,80.58,84,100,6.29,2023-04-19 19:58:57
364,Pianco,BR,-7.1981,-37.9292,88.27,51,73,3.6,2023-04-19 19:58:58
365,Tank,PK,32.2217,70.3793,72.43,61,0,9.53,2023-04-19 19:58:59
366,Harstad,NO,68.799,16.5293,46.15,100,100,25.99,2023-04-19 19:59:01
367,Mawu,CN,29.5923,107.3139,67.71,82,92,3.8,2023-04-19 19:54:39
368,Spirovo,RU,57.419,34.9766,42.96,70,46,4.92,2023-04-19 19:59:03
369,Atuncolla,PE,-15.6833,-70.15,61.21,25,36,6.31,2023-04-19 19:59:05
370,Ain Sefra,DZ,32.75,-0.5833,70.07,33,100,12.88,2023-04-19 19:59:06
371,Sheridan,US,44.8333,-106.9173,43.3,54,100,25.32,2023-04-19 19:55:24
372,Tabou,CI,4.423,-7.3528,81.68,82,40,7.25,2023-04-19 19:59:09
373,Tindouf,DZ,27.6711,-8.1474,71.06,39,5,23.38,2023-04-19 19:59:10
374,Warmbad,NA,-28.45,18.7333,72.23,26,100,6.93,2023-04-19 19:59:11
375,Happy Valley-Goose Bay,CA,53.3168,-60.3315,44.91,65,75,11.5,2023-04-19 19:59:12
376,Fisterra,ES,42.9049,-9.2629,59.76,88,100,11.95,2023-04-19 20:00:24
377,Parabel',RU,58.6978,81.4825,21.72,95,100,7.25,2023-04-19 20:01:38
378,Nar'Yan-Mar,RU,67.6713,53.087,32.07,98,100,16.82,2023-04-19 20:01:40
379,Labrador City,CA,52.9463,-66.9114,39.11,75,100,6.91,2023-04-19 20:00:15
380,Puerto Colombia,CO,10.9878,-74.9547,89.69,80,82,20.58,2023-04-19 20:01:42
381,Biltine,TD,14.5333,20.9167,91.04,12,0,1.32,2023-04-19 20:01:44
382,Kailua-Kona,US,19.6406,-155.9956,75.51,94,100,1.99,2023-04-19 20:01:45
383,Valderice,IT,38.0401,12.6151,54.59,73,20,4.61,2023-04-19 20:01:46
384,Camocim,BR,-2.9022,-40.8411,80.94,78,100,3.76,2023-04-19 20:01:47
385,Sibbo,FI,60.3775,25.2691,45.03,50,0,4.61,2023-04-19 20:01:49
386,Tsiombe,MG,-25.3,45.4833,73.6,90,100,11.99,2023-04-19 20:01:50
387,Kununurra,AU,-15.7667,128.7333,78.78,47,4,12.66,2023-04-19 20:01:52
388,Preobrazheniye,RU,42.9019,133.9064,45.3,70,100,3.51,2023-04-19 20:01:53
389,Touros,BR,-5.1989,-35.4608,82.56,77,100,14.52,2023-04-19 20:00:49
390,Laurel,US,39.0993,-76.8483,76.87,25,0,10.36,2023-04-19 19:59:58
391,Renqiu,CN,38.6989,116.0936,69.33,37,100,19.8,2023-04-19 20:01:57
392,Benton,US,36.3334,-94.3335,71.51,71,100,27.0,2023-04-19 19:57:28
393,Merizo Village,GU,13.2658,144.6691,80.58,83,69,15.88,2023-04-19 20:02:00
394,Nurmes,FI,63.5421,29.1397,35.67,100,100,3.83,2023-04-19 20:02:01
395,Santa Fe,AR,-31.6333,-60.7,76.95,38,0,11.01,2023-04-19 19:58:45
396,Benguela,AO,-12.5763,13.4055,81.91,79,15,3.74,2023-04-19 19:58:34
397,Tavda,RU,58.0425,65.2726,29.86,65,72,4.56,2023-04-19 20:02:05
398,Grand Falls-Windsor,CA,48.9332,-55.6649,38.5,92,100,1.99,2023-04-19 20:00:27
399,Lompoc,US,34.6391,-120.4579,72.7,54,20,19.57,2023-04-19 20:02:07
400,Castelli,AR,-25.9468,-60.6195,83.41,30,0,10.2,2023-04-19 20:02:09
401,Malango,ID,-2.9627,119.9001,70.86,98,100,0.94,2023-04-19 20:02:10
402,Sigli,ID,5.3848,95.9609,77.05,89,99,3.02,2023-04-19 20:02:12
403,Tharyarwady,MM,17.65,95.8,81.25,78,0,8.39,2023-04-19 20:02:13
404,Scarborough,GB,54.2797,-0.4044,44.78,88,4,5.01,2023-04-19 20:00:01
405,Shenjiamen,CN,29.9576,122.298,59.5,96,100,10.56,2023-04-19 20:02:15
406,Guarapari,BR,-20.6667,-40.4975,85.89,78,93,4.14,2023-04-19 20:02:17
407,Wenzhou,CN,27.9994,120.6668,68.81,95,100,2.46,2023-04-19 20:00:06
408,Aroma,SD,15.8167,36.1333,87.69,8,0,10.56,2023-04-19 20:02:19
409,Ndende,GA,-2.4008,11.3581,76.26,94,100,1.25,2023-04-19 20:02:20
410,Duragan,TR,41.4158,35.0544,55.2,90,87,1.57,2023-04-19 20:02:22
411,Gadzhiyevo,RU,69.2551,33.3362,36.86,93,100,16.75,2023-04-19 20:02:23
412,Ilomantsi,FI,62.6716,30.9328,33.76,100,100,3.06,2023-04-19 20:02:24
413,Dalby,AU,-27.1833,151.2667,58.26,75,53,7.74,2023-04-19 20:02:26
414,Miramichi,CA,47.0043,-65.4654,49.68,58,100,7.83,2023-04-19 20:02:27
415,Nurabad,IR,34.0734,47.9725,53.89,50,0,2.33,2023-04-19 20:02:28
416,Strathmore,CA,51.0501,-113.3852,44.87,64,100,11.41,2023-04-19 19:58:29
417,Ozieri,IT,40.586,9.0012,49.32,90,96,0.81,2023-04-19 20:02:30
418,Hasaki,JP,35.7333,140.8333,59.4,93,100,8.46,2023-04-19 20:02:32
419,Sosnovka,RU,56.255,51.2842,42.04,91,26,3.24,2023-04-19 20:02:33
420,Zavodoukovsk,RU,56.5042,66.5515,32.04,54,74,4.38,2023-04-19 20:02:34
421,Namdrik,MH,5.5994,168.1028,82.65,78,100,14.83,2023-04-19 20:02:35
422,Eregli,TR,37.5133,34.0467,58.03,54,46,18.12,2023-04-19 20:02:37
423,Cardenas,CU,23.0375,-81.2047,83.16,60,12,20.49,2023-04-19 20:03:38
424,Abancay,PE,-13.6339,-72.8814,73.71,56,40,6.53,2023-04-19 20:03:39
425,Okhotsk,RU,59.3833,143.3,18.46,80,39,9.91,2023-04-19 20:03:40
426,Ventspils,LV,57.3894,21.5606,46.33,53,0,10.36,2023-04-19 20:03:41
427,Vesoul,FR,47.5833,5.8333,54.41,83,100,8.84,2023-04-19 20:03:43
428,As Sulayyil,SA,20.4607,45.5779,73.65,71,80,25.3,2023-04-19 20:03:44
429,La Ronge,CA,55.1001,-105.2842,37.65,32,75,19.57,2023-04-19 20:03:45
430,St. John'S,CA,47.5649,-52.7093,37.78,89,100,13.8,2023-04-19 20:01:08
431,Turkestan,KZ,43.3333,68.25,49.59,24,0,19.98,2023-04-19 20:03:48
432,Goondiwindi,AU,-28.55,150.3167,58.01,76,11,6.8,2023-04-19 20:03:49
433,Haiku-Pauwela,US,20.9219,-156.3051,73.04,95,100,11.5,2023-04-19 20:03:50
434,Armacao De Buzios,BR,-22.7469,-41.8817,78.85,85,100,10.33,2023-04-19 20:03:51
435,Alice Springs,AU,-23.7,133.8833,51.35,87,0,9.22,2023-04-19 20:03:52
436,Aberdeen,GB,57.1437,-2.0981,46.89,88,5,2.3,2023-04-19 20:00:55
437,Sechura,PE,-5.5569,-80.8222,85.87,58,73,10.74,2023-04-19 20:03:55
438,Sungailiat,ID,-1.85,106.1333,79.66,85,100,4.5,2023-04-19 20:03:56
439,Demba,CD,-5.51,22.2667,72.88,87,97,2.68,2023-04-19 20:03:57
440,Lautoka,FJ,-17.6167,177.4667,78.66,83,20,4.61,2023-04-19 20:03:58
441,Pizarro,CO,4.9533,-77.366,84.07,71,100,6.6,2023-04-19 20:04:00
442,Cherokee,US,34.2668,-84.4499,85.82,24,0,10.36,2023-04-19 20:03:02
443,Burang,CN,30.25,81.1667,30.58,94,95,6.4,2023-04-19 20:04:02
444,Myeik,MM,12.4333,98.6,80.24,82,21,5.82,2023-04-19 20:04:03
445,Vinh,VN,18.6667,105.6667,82.44,58,0,2.62,2023-04-19 20:04:05
446,Ustyuzhna,RU,58.8394,36.4321,42.3,81,77,5.66,2023-04-19 20:04:06
447,Whistler,CA,50.1164,-122.9695,43.83,53,75,2.3,2023-04-19 20:04:00
448,Namyslow,PL,51.0759,17.7228,41.0,93,99,2.62,2023-04-19 20:04:09
449,Manicore,BR,-5.8092,-61.3003,85.95,74,20,3.44,2023-04-19 20:04:10
450,Belmonte,BR,-15.8631,-38.8828,82.18,83,4,13.58,2023-04-19 20:04:12
451,Djambala,CG,-2.5447,14.7533,74.03,80,98,1.92,2023-04-19 20:04:13
452,Perene,PE,-10.9492,-75.2261,87.76,53,78,5.93,2023-04-19 20:04:14
453,Bam,IR,29.106,58.357,70.32,24,4,4.52,2023-04-19 20:04:16
454,Columbia,US,34.0007,-81.0348,89.47,26,0,6.91,2023-04-19 20:01:36
455,New Norfolk,AU,-42.7826,147.0587,50.92,77,100,1.99,2023-04-19 20:04:18
456,Rong Kwang,TH,18.339,100.3174,82.63,47,0,2.37,2023-04-19 20:04:19
457,Aban,RU,56.67,96.06,19.09,85,100,9.55,2023-04-19 20:04:21
458,Tosontsengel,MN,48.7567,98.2839,23.77,26,100,8.1,2023-04-19 20:04:22
459,Xiongzhou,CN,25.1167,114.3,68.38,98,78,0.94,2023-04-19 20:04:23
460,Pontianak,ID,-0.0333,109.3333,78.78,100,40,2.3,2023-04-19 20:04:25
461,Camacupa,AO,-12.0167,17.4833,65.93,65,97,4.54,2023-04-19 20:04:26
462,Swan Hill,AU,-35.3378,143.5544,49.73,73,85,6.35,2023-04-19 20:04:27
463,Trevelin,AR,-43.0858,-71.4639,63.88,74,97,5.21,2023-04-19 20:04:28
464,Hirara,JP,24.8,125.2833,77.27,94,100,18.41,2023-04-19 20:04:30
465,Constantia,RO,44.1833,28.65,50.7,94,100,9.89,2023-04-19 20:04:31
466,Labytnangi,RU,66.6572,66.4183,14.56,91,100,5.66,2023-04-19 20:04:32
467,Singkawang,ID,0.9,109.0,77.29,88,98,2.04,2023-04-19 20:04:33
468,Kraljevo,RS,43.7258,20.6894,50.0,100,40,1.14,2023-04-19 20:05:35
469,Chihuahua,MX,28.5,-106.0,79.2,7,93,14.36,2023-04-19 20:01:34
470,Bengkulu,ID,-3.8004,102.2655,75.51,91,100,3.74,2023-04-19 20:05:37
471,Stettler,CA,52.3168,-112.7186,34.75,65,100,9.46,2023-04-19 20:01:56
472,Les Cayes,HT,18.2,-73.75,83.71,60,1,10.85,2023-04-19 20:05:40
473,Lappeenranta,FI,61.0587,28.1887,37.45,71,0,2.3,2023-04-19 20:05:41
474,Boa Vista,BR,2.8197,-60.6733,91.38,43,40,10.36,2023-04-19 20:05:42
475,Nelson Bay,AU,-32.7167,152.15,64.99,96,100,7.0,2023-04-19 20:05:43
476,Qusmuryn,KZ,52.4503,64.6311,39.31,82,80,7.23,2023-04-19 20:05:45
477,Devakottai,IN,9.95,78.8167,83.34,75,2,10.36,2023-04-19 20:05:46
478,North Battleford,CA,52.7834,-108.2847,32.09,69,100,14.97,2023-04-19 20:00:47
479,Baiyin,CN,36.5583,104.2081,48.49,21,96,10.42,2023-04-19 20:05:48
480,Rongelap,MH,11.1635,166.8941,78.94,84,96,21.16,2023-04-19 20:05:50
481,Ta`U,AS,-14.2336,-169.5144,83.1,76,98,19.3,2023-04-19 20:05:51
482,Blankenburg,DE,51.7833,10.95,42.64,98,100,10.38,2023-04-19 20:05:15
483,Saint-Francois,FR,46.4154,3.9054,54.84,62,0,6.91,2023-04-19 20:05:53
484,Talas,TR,38.6908,35.5538,56.07,58,75,17.27,2023-04-19 20:05:55
485,Santa Elena De Uairen,VE,4.6167,-61.1333,83.12,47,46,6.71,2023-04-19 20:05:56
486,Sept-Iles,CA,50.2001,-66.3821,37.92,94,100,4.61,2023-04-19 20:05:57
487,Hailey,US,43.5196,-114.3153,38.89,36,0,10.0,2023-04-19 20:05:58
488,San Clemente Del Tuyu,AR,-36.3569,-56.7235,59.2,60,58,19.19,2023-04-19 20:05:59
489,Rahachow,BY,53.0934,30.0495,48.36,67,36,7.47,2023-04-19 20:06:01
490,Seaside,US,36.6111,-121.8516,62.73,60,0,13.8,2023-04-19 20:06:02
491,Bou Arada,TN,36.3525,9.6218,60.71,65,100,7.92,2023-04-19 20:06:04
492,Kenai,US,60.5544,-151.2583,39.29,52,0,11.5,2023-04-19 20:06:05
493,Tottori,JP,35.5,134.2333,60.37,92,34,9.08,2023-04-19 20:06:06
494,Beau Vallon,MU,-20.4189,57.6953,79.21,89,40,12.66,2023-04-19 20:06:08
495,Arteche,PH,12.2645,125.4048,78.35,89,26,4.79,2023-04-19 20:06:09
496,Fukuecho,JP,32.6881,128.8419,62.53,85,84,10.11,2023-04-19 20:06:11
497,Qarqaraly,KZ,49.4058,75.4742,23.97,73,0,2.77,2023-04-19 20:06:12
498,Miyako,JP,39.6367,141.9525,45.27,61,19,4.92,2023-04-19 20:06:13
499,Saldanha,ZA,-33.0117,17.9442,59.05,87,100,13.71,2023-04-19 20:06:14
500,Tlahualilo De Zaragoza,MX,26.1167,-103.45,88.97,11,37,7.34,2023-04-19 20:06:16
501,Khandyga,RU,62.6667,135.6,22.68,96,100,2.33,2023-04-19 20:06:17
502,Aoulef,DZ,26.9667,1.0833,86.86,13,0,11.3,2023-04-19 20:06:18
503,Kostanay,KZ,53.1667,63.5833,35.89,69,0,4.47,2023-04-19 20:06:20
504,Akjoujt,MR,19.6969,-14.4164,84.76,19,100,10.56,2023-04-19 20:06:21
505,Kavieng,PG,-2.5744,150.7967,80.58,76,81,2.98,2023-04-19 20:06:22
506,Iquique,CL,-20.2208,-70.1431,73.44,73,8,5.77,2023-04-19 20:02:43
507,Grandview,US,38.8858,-94.533,77.32,59,100,24.16,2023-04-19 20:06:25
508,Puerto Gaitan,CO,4.3133,-72.0816,91.44,47,91,11.56,2023-04-19 20:06:27
509,Morales,CO,2.757,-76.6172,72.03,77,89,4.85,2023-04-19 20:06:28
510,Angel R. Cabada,MX,18.5833,-95.4333,79.72,83,63,14.99,2023-04-19 20:01:49
511,Taoudenni,ML,22.6783,-3.9836,91.8,13,20,12.1,2023-04-19 20:06:31
512,Sebis,RO,46.3667,22.1167,47.66,87,39,3.83,2023-04-19 20:06:32
513,Antalaha,MG,-14.9003,50.2788,74.88,90,2,7.14,2023-04-19 20:06:33
514,Ath Thawrah,SY,35.8469,38.5443,68.81,59,100,9.93,2023-04-19 20:06:34
515,Lata,PT,40.1629,-8.3327,59.81,82,32,4.61,2023-04-19 20:07:35
516,Sanctuary Point,AU,-35.1114,150.629,65.75,79,99,9.33,2023-04-19 20:07:37
517,Broome,US,42.2506,-75.833,56.01,56,0,11.5,2023-04-19 20:07:38
518,Itoman,JP,26.1247,127.6694,75.97,100,100,16.11,2023-04-19 20:07:39
519,Martaban,MM,16.5314,97.6111,81.63,81,25,7.49,2023-04-19 20:07:40
520,Saint-Philippe,RE,-21.3585,55.7679,76.59,85,31,12.8,2023-04-19 20:07:42
521,Kenora,CA,49.8167,-94.4337,34.77,37,100,16.11,2023-04-19 20:07:43
522,Dryden,CA,49.7833,-92.7503,39.22,50,100,11.92,2023-04-19 20:07:44
523,Ulsteinvik,NO,62.3432,5.8487,49.91,77,16,1.99,2023-04-19 20:07:45
524,Elmali,TR,36.7358,29.9177,46.44,67,0,2.71,2023-04-19 20:07:46
525,Pingliang,CN,35.5392,106.6861,55.49,29,83,13.06,2023-04-19 20:07:48
526,Changyon,KP,38.2508,125.0961,55.53,88,86,5.08,2023-04-19 20:07:49
527,Ca Mau,VN,9.1769,105.15,79.32,86,71,3.42,2023-04-19 20:04:40
528,Bossangoa,CF,6.4926,17.4552,75.15,77,100,5.12,2023-04-19 20:07:51
529,Chul'Man,RU,56.8479,124.9104,4.23,98,100,3.13,2023-04-19 20:07:52
530,Nchelenge,ZM,-9.3451,28.734,69.24,86,44,6.6,2023-04-19 20:07:53
531,Arkhangel'Sk,RU,64.5401,40.5433,37.51,80,40,6.71,2023-04-19 20:07:55
532,Agogo,GH,6.8,-1.0819,73.4,90,100,4.59,2023-04-19 20:07:56
533,Kota Tinggi,MY,1.7381,103.8999,82.44,93,100,0.67,2023-04-19 20:07:57
534,Detroit Lakes,US,46.8172,-95.8453,42.35,77,100,25.32,2023-04-19 20:07:58
535,Mani,CO,4.8172,-72.2886,89.29,52,80,9.69,2023-04-19 20:07:59
536,Twentynine Palms,US,34.1356,-116.0542,70.97,16,3,3.0,2023-04-19 20:06:51
537,Tahe,CN,52.3333,124.7333,26.44,96,100,5.37,2023-04-19 20:08:02
538,Altai,MN,46.3722,96.2583,21.43,25,53,3.31,2023-04-19 20:08:03
539,Den Helder,NL,52.9599,4.7593,50.97,71,0,23.02,2023-04-19 20:08:04
540,Wau,SS,7.7029,27.9953,86.4,48,100,6.91,2023-04-19 20:08:06
541,Amga,RU,60.8953,131.9608,21.42,97,100,1.68,2023-04-19 20:08:07
542,El Molino,CO,10.6523,-72.924,90.59,49,100,4.7,2023-04-19 20:08:08
543,Sur,OM,22.5667,59.5289,80.13,67,46,12.3,2023-04-19 20:08:10
544,Yuanping,CN,38.7153,112.7575,57.85,30,82,13.65,2023-04-19 20:08:11
545,Beira,MZ,-19.8436,34.8389,73.81,78,2,5.79,2023-04-19 20:08:12
546,Brookings,US,44.3114,-96.7984,54.05,83,100,12.66,2023-04-19 20:04:57
547,Mthatha,ZA,-31.5889,28.7844,64.49,30,0,5.84,2023-04-19 20:08:15
548,Soure,BR,-0.7167,-48.5233,80.11,80,100,5.61,2023-04-19 20:08:16
549,Pandan,PH,14.0453,124.1694,78.87,88,9,6.24,2023-04-19 20:08:17
550,Santa Cruz,BO,-17.8,-63.1667,72.86,88,100,11.5,2023-04-19 20:04:53
551,Vorkuta,RU,67.5,64.0,19.27,97,100,7.72,2023-04-19 20:08:19
552,Namanga,KE,-2.5433,36.7905,66.83,86,93,2.82,2023-04-19 20:08:21
553,Envira,BR,-7.3,-70.2167,85.19,72,97,2.13,2023-04-19 20:04:06
554,Amontada,BR,-3.3617,-39.8317,79.18,92,100,3.69,2023-04-19 20:08:23
555,Sao Vicente,BR,-23.9631,-46.3919,84.38,26,81,1.07,2023-04-19 20:08:24
556,Shelbyville,US,35.4834,-86.4603,81.84,22,0,10.36,2023-04-19 20:08:26
557,Buala,SB,-8.145,159.5921,78.49,78,11,2.24,2023-04-19 20:08:27
558,Nikopol,UA,47.5712,34.3964,48.33,91,88,10.58,2023-04-19 20:08:28
559,Chernyshevsk,RU,52.5243,117.0174,24.67,87,100,20.33,2023-04-19 20:08:30
560,Akureyri,IS,65.6835,-18.0878,48.96,88,48,9.42,2023-04-19 20:08:06
561,Floro,NO,61.5996,5.0328,53.67,71,0,3.44,2023-04-19 20:08:32
562,West Bay,KY,19.3667,-81.4167,86.0,77,40,9.22,2023-04-19 20:08:33
563,Plaidt,DE,50.3926,7.3925,49.3,69,20,5.23,2023-04-19 20:09:35
564,Thames,NZ,-37.1333,175.5333,64.9,92,90,3.29,2023-04-19 20:09:36
565,Cudillero,ES,43.5622,-6.1459,59.11,92,0,5.75,2023-04-19 20:09:37
566,Kayangel,PW,8.0823,134.7173,83.21,75,14,8.66,2023-04-19 20:09:40
567,Chifeng,CN,42.2683,118.9636,50.49,40,97,17.54,2023-04-19 20:09:42
568,Okoneshnikovo,RU,54.8377,75.0834,28.51,48,51,6.2,2023-04-19 20:09:44
569,Marawi City,PH,8.0,124.2833,70.29,91,40,1.1,2023-04-19 20:09:45
570,Castlegar,CA,49.2998,-117.6689,45.68,58,100,2.75,2023-04-19 20:08:01
571,Yendi,GH,9.4427,-0.0099,84.99,49,16,3.91,2023-04-19 20:09:48
572,Forster,AU,-32.1667,152.5167,55.38,99,100,5.44,2023-04-19 20:09:49
573,Ola,RU,59.5833,151.2833,24.26,77,99,10.69,2023-04-19 20:09:50
574,Yuzhno-Kurilsk,RU,44.0306,145.8556,38.32,86,37,5.23,2023-04-19 20:09:51
575,Musaffah,AE,24.3458,54.5024,79.95,54,0,3.44,2023-04-19 20:09:52
576,Pemangkat,ID,1.1667,108.9667,79.32,81,77,1.9,2023-04-19 20:09:53
577,Necochea,AR,-38.5473,-58.7368,57.85,59,5,15.88,2023-04-19 20:09:55
578,Tomatlan,MX,19.9333,-105.25,92.95,34,1,13.06,2023-04-19 20:09:56
579,Korsor,DK,55.3299,11.1386,45.95,56,0,15.12,2023-04-19 20:09:57
580,Kerema,PG,-7.9631,145.7785,75.74,86,26,3.2,2023-04-19 20:09:58
581,Kirensk,RU,57.7853,108.1119,14.43,94,100,5.91,2023-04-19 20:10:00
582,Burgersdorp,ZA,-30.9977,26.3286,59.45,33,0,5.84,2023-04-19 20:10:01
583,La'Ie,US,21.6477,-157.9253,82.11,71,100,9.89,2023-04-19 20:10:03
584,Arraial Do Cabo,BR,-22.9661,-42.0278,75.06,88,75,8.05,2023-04-19 20:10:05
585,Salinopolis,BR,-0.6136,-47.3561,77.63,90,100,4.07,2023-04-19 20:08:57
586,Zhalantun,CN,48.0,122.7167,34.75,38,0,26.24,2023-04-19 20:10:07
587,Qalat,AF,32.1058,66.9083,55.69,32,1,10.16,2023-04-19 20:10:08
588,Cidade Velha,CV,14.9167,-23.6167,73.87,73,75,18.41,2023-04-19 20:10:09
589,Adam,OM,22.3756,57.5233,83.64,16,64,9.28,2023-04-19 20:10:11
590,Mandawar,IN,29.5,78.1333,75.07,50,100,4.41,2023-04-19 20:10:12
591,Hastings,GB,50.8552,0.5729,50.79,34,1,22.03,2023-04-19 20:10:13
592,Opuwo,NA,-18.0607,13.84,74.84,45,79,4.74,2023-04-19 20:10:14
